user_name,user_product,helpful,funny,post_date,recommend_or_not,game_time,review
Klaus von Neuehoffe,322,1,0,2017/11/22,Recommended,320.3,10 10 would bang skeleton
dongy dickhands,"1,501",2,0,2017/11/22,Recommended,108.7,get 10 10 dong
KlaooKun,742,1,0,2017/11/22,Recommended,106.3,still finish yet love lore story combination offer know expect first pleasantly suprised actually mention lot fun role-playing co-op
Icebound,"3,380",1,1,2017/11/22,Recommended,86.2,year despite industry shill try tell need constant hand-holding
Spuder,451,0,0,2017/11/22,Recommended,128.3,get well definitive release
Deep.web.body.god,90,22,2,2017/11/22,Not Recommended,29.1,maybe i'm young know like old school rpgs get character completely static anything plot point move without change they're also pretty much boring archetypes rugged mysterious mediterranean man psycho elitist smarty pant royal snob sottish person etc never surprise every time react anything always exactly expect bore cliché say story extremely derivative seem like plot computer copy paste plot element famous rpgs like scroll drag age could come dialogue choice mainly piece information want know order rather actually role play effect difference really see actually allow kill questgiver unique i'm 29 hour still yet find people see that's amazing tend go general opinion someone please explain great
Adhitya,"1,513",4,0,2017/11/22,Recommended,31.9,year
DanteTheEgregore,599,1,0,2017/11/22,Recommended,95.5,bethesda game mere kiddie pool compare ocean divinity original sin sheer depth breadth diversity ridiculous could play hundred hour highly recommend anyone look rpg really sink teeth
Tadashi,161,0,0,2017/11/22,Recommended,1.5,oh man nice
๖ۣۜCaptain,231,0,0,2017/11/22,Recommended,28.5,goty 10 10
ruanswart,482,0,0,2017/11/22,Recommended,146.9,write review award tier badge
pink striker,117,0,0,2017/11/22,Recommended,30.1,good story amaze combat lot give 4sins
TheSmoothHippo,393,1,0,2017/11/22,Recommended,79.4,good
Elder Scrolls VI: Skyrim 2,250,1,0,2017/11/22,Recommended,81.0,easily one best rpgs we've since fallout new vega
✪ Quexin,228,1,0,2017/11/22,Recommended,207.4,one best rpg available industry gameplay rich unique story different origin character graphic optimization lot choice affect quest line end character build various class even mix feel like soundtrack tactical combat system make think twice every action interaction npc well side quest everything add little bit least make one best product genre worth every penny
Reflux,182,1,0,2017/11/22,Recommended,57.4,love
ᐰ | Joruto,750,0,0,2017/11/22,Recommended,17.7,best rpg play fullfill every task way want
gundoc77,139,1,0,2017/11/22,Recommended,212.7,dope
Astral and Arcane,348,1,0,2017/11/22,Recommended,305.0,good heard buy already
Chi-Ro,443,1,0,2017/11/22,Recommended,91.1,pretty darn fun well co-op friend play solo i've do i've really enjoy far even beat yet solid 44 hour log
Mr. Peanutbutter,41,1,0,2017/11/22,Recommended,254.3,awesome
Fleshly Elf,284,1,1,2017/11/22,Recommended,251.9,never get enough hour like baldur's gate first original sin must buy character interest enough want know backstory bug larian work hard fix majority bug release fix honestly one best rpgs i've ever play
Johann G. Joestar,686,2,0,2017/11/22,Recommended,240.3,yes yes recommend yes
ImTheNub,68,1,0,2017/11/22,Recommended,215.1,sex love
Spo0oky,346,0,0,2017/11/22,Recommended,204.6,great
"Cave Herpes Mechaguyver, Esq.","1,429",2,0,2017/11/22,Recommended,28.0,much progress time far inbetween squeeze hour play fun i've ever rpg rpg craze person must buy
Ask Again Later,157,1,0,2017/11/22,Recommended,97.1,lari fari studio do gg use
ChompyDino,399,1,0,2017/11/22,Recommended,86.4,wow personally get vote goty 2017 enjoy much long time great review know like rpgs love one original sin manages feel like throwback older game still stay well modernize hell lot fun friend well make sure keep magic barrel reach want see world burn black cat never stand chance
Stevedoor,161,1,0,2017/11/22,Recommended,143.9,fun i've rpg age buy
MaD_DoK,"1,348",1,0,2017/11/22,Recommended,59.0,best rpg 2017 buy
Recker,86,0,0,2017/11/22,Recommended,140.4,like lovechild adventure lust become god like figure video enough say i've put 140 hour still complete yet
Ⓐndrew🐸🐷,201,1,0,2017/11/22,Recommended,45.0,everything want
Scumdog Millionaire,143,2,0,2017/11/22,Recommended,226.5,definatly favourite rpg come year everything's voice act ton choice dialogue combat music great visually good look well manage get group friend together play definatly worth
Rumbeef,"1,131",4,0,2017/11/22,Recommended,175.2,divinity original sin kind constantly feel though get point powerful throw curveball keep explore eat edge quest would return later experienced throughout come wall search way around seem like always ready felt reward figure something get past enemy stop try something different skill ability play divinity game good way bring world craft individual party member interesting motif felt like interaction dependant input story good thread pull towards conclusion keep wonder take like turn base combat usually feel like responsible happen throughout combat divinity way unexpected action unravel plan elemental system work well combine different spell could make whole area minefield clear use alternative utilize system item never touch crafting rarely used potion item loot enough impact build usually able get gear want either quest vendor enough ability type play could see second third run different play first time play little multiplayer enjoy able work together rob murder people something never bring play solo think find good balance around turn base rpg combat multiple people one person get fight buddy somewhere else buddy regroup join already active combat also work single player well often would start conversation enemy combat start organize squad summon demon backup get completely addict pick impress whole way
drflammable,800,2,1,2017/11/22,Recommended,110.1,finally let skeleton without take skin
Flare!,261,0,0,2017/11/22,Recommended,144.9,great 11 10
Purrmaid,663,401,5,2017/11/22,Recommended,149.3,seem i've never write review os2 steam award want u update review might well let start state divinity original sin time favorite adore first one i'm worshippping second hold hand that's easy lay back throw middle world tell figure multiple difficulty setting tactical turnbased combat strong suit easy mode harsh combat thing make hard quest world handholding get figure get figure quest solve focus boy many quest focus seem absolutely random seem like typical sidequest kind job end key ingredient solve big mystery love love first act stick island jail job break would one one way two three way figure way five race human dwarf elf lizard undead brings talent experience might trouble certain quest hate race might need find another way town like dwarf extremely immersive play coop make even i'm sure word describe amaze like difficult game play tactical hard bos fight coop partner would sit two hour reload reposition change skill reload untill finally manage beat say bos one amazing experience i've game year little bit figure something work character tag talent choose really make immersive rpg pet pal allow talk animal sad dog cheer he'll help nasty fire elemental guess need help talent make stink people dislike larian studio dev team follow cannot wait see come next voice act original budget partial voice act somehow manage make entire voice act without start another kickstarter without push back month surprise untill launch give major prop
zefanya,169,1,0,2017/11/22,Recommended,93.2,big
CosmicKiwi,206,1,0,2017/11/22,Recommended,22.2,thought pillar eternity great play
BlackHawkGawd,619,1,0,2017/11/22,Recommended,36.0,ultimate dungeon dragon experience divinity original sin one fun interesting game i've play i've always want coop rpg mechanic divinity deliver sequel pro beautiful graphic character customization versitile dialogue choice lead interesting moment freedom choice apparent little lag online compel tactic amazing voice act con quite lack character style choose miss dialogue disagreement original sin walk speed painfully slow inventory management get annoying conclusion great time friend look style one
Wolphie,347,1,0,2017/11/22,Recommended,44.7,pro great class-less system best magic system interesting character dynamic world con might bit overwhelming new player overall great mainly write review get badge
VAPE NATION,115,4,1,2017/11/22,Recommended,629.9,whooooaaaaaaaaaaaaa dude
Musketeered,111,1,0,2017/11/23,Recommended,95.9,play first one thought amaze thought improve well many way origin story amaze play loshe first playthrough possess demon sort interest encounter like play lute demon force smash mean could go normally bother write review achievement point love rpg's great turn base combat absolutely buy
Faas,162,1,0,2017/11/23,Recommended,97.8,divinity original sin masterpiece crpg get awesome balance fun roleplay exploration tactical combat nice story get enormous amount choice make playstyle solve puzzle puzzle well combat sometimes unforgivingly hard though prepare quicksave often
SaitoAsukaMyWaifu,74,0,0,2017/11/23,Recommended,40.2,goty 2017 pity even nominate
Koljambo,127,1,0,2017/11/23,Recommended,106.9,masterpiece
JokeRat,161,2,0,2017/11/23,Recommended,374.6,dwarfen summoners apocalypse say ridiculously good like game like baldur's gate classic rpg really love give much freedom great joke clever dialog turn base fight blast literally ready sink ton hour
Keeper,81,1,0,2017/11/23,Recommended,83.0,dont review often normally i'm huge fan modern day aaa title man love every single minute os2 every mistake every funny moment every long battle amazing one regret single minute can't wait start another playthrough every single one different close get beautifully craft campaign cod videogame 10 please try
Seph,211,1,0,2017/11/23,Recommended,83.0,best crpg decade
Sevras,284,1,0,2017/11/23,Recommended,192.2,amazing moment joy anger curiosity fill world rivelon truely inspiring rpg fulfill desire many unique engaging fashion definitely top pc year maybe time kickstarted destroy large aaa publish game term story dialog complexity larian studio show others do 11 10 every way
[deleted],145,1,0,2017/11/23,Recommended,2.0,one best game decade offer
✪IsaiahXA (까꿍),36,1,1,2017/11/23,Recommended,59.1,gr8
raincoats george,227,3,1,2017/11/23,Recommended,24.0,let live wild dreams include limited gay cannibal necromancer skeleton boyfriend pet cat buy
Joey Petunia,131,2,0,2017/11/23,Recommended,368.6,10 good would happy pay 60 triple
Allicat4,44,1,0,2017/11/23,Recommended,239.8,fluffin amaze nuff say
Tarax00,270,1,0,2017/11/23,Recommended,88.4,mother game period great content
Biopticear,232,2,0,2017/11/23,Recommended,227.9,really doesnt get attention respect deserve buy regardless sale
The Source Is The Source,190,1,0,2017/11/23,Recommended,197.1,decscribed labor love larian studio praise accomplish many way gold standard sequel look like combat exceptional let approach combat situation multiple angle environmental interaction wide vary percise usage skill critical control battlefield story entertain every side mission happend upon either hilarious contribute lore world great voice act every major minor npc even animal voice even give questlines finally environment gorgeous ad amount detail developer put give immersive feel explore must golden example expect developer genre franchise
Alfie🔫,274,1,0,2017/11/23,Recommended,158.8,good
Sir Hippo,156,1,0,2017/11/23,Recommended,267.4,one character chaotic evil another batshit crazy needle say work well together murder hurt animal savage
DeafSniper,521,2,0,2017/11/23,Recommended,76.7,one best rpgs period take reading pay attention though
bigfat_ewok,266,0,0,2017/11/23,Recommended,32.0,take 30 hour escape first island find miss like half quest definetly replay finish first walktrough
Don Juego,181,0,0,2017/11/23,Recommended,306.4,goty2017
ETD,834,1,0,2017/11/23,Recommended,69.7,never think i'd love top rpg guess
_M@x_,57,1,0,2017/11/23,Recommended,3.4,character deep backstory
Foogle Woogle,257,0,0,2017/11/23,Recommended,140.6,start fantastic aspect mostly play gamemaster kinda refrain campaign see gameplay campaign say look fantastic gamemaster mode get great fantastic tool ever use in-game smooth lot option thing wish could ability give npcs interaction dialog etc apart one complaint fantastic definetly worth money
Mihari,"1,352",8,0,2017/11/23,Recommended,538.7,could sing enough praise easily one favorite rpg's time larian studio really knock one park stunning visuals soundtrack voice over story near flawless newtwork online co-op list go could wish release way rich full without extra fluff dlc's hide bit piece away thing could fault let campaign asset gm mode want lady vengeance map campaign darnit 10 10 great package worth every penny would recommend anyone like rpg's even fun play friend lord know laugh cry find volatile mixing poison fire hehe
Porkstorm,308,1,0,2017/11/23,Recommended,"2,170.6",best rpg ever deserve goty category yes
Link316,239,1,0,2017/11/23,Recommended,158.3,divinity original sin good one best recently release like 1st like one similar enough change improve upon like battle system graphic voice act progression reviewer try compare divinity game ultima think unfair comparison whether think better arent try try amazing rpg win
Red Rain,"1,554",1,0,2017/11/23,Recommended,113.2,best rpg year use love playing others tabletop rpg divinity brings everything fun convenient format long shot best local coop play girlfriend lose freedom play friend interaction gratifing turn-based combat intense feel proud struggle battle finally win also feel like god sometimes crush enemy shiny new skill graphic beautiful scene joy eye work well controller use steam controller story great quest system make true open-world rpg branch multiple outcome meaningful choice take play first one feel home welcome bunch enhancement make experience enjoyable easy finally yes moment write encounter handful bug sound stutter quest log update break point time time save reload fix last somewhat negative point crafting system moment lack good portion recipe first one blacksmith go together great love old turn-based rpg tabletop rpg first divinity o pretty much anything relate divinity original sin jewel
hectic,234,30,7,2017/11/23,Recommended,36.8,epic rpg interesting mechanic system solid story quest keep captivate intelligent humor well place throughout beautiful graphic location openly zone shine best play coop friend huge recommendation like trump's yuuge
Jonesinator,149,1,0,2017/11/23,Recommended,91.7,love make think combat interesting tough time beat
Mantaro,107,2,0,2017/11/23,Recommended,123.1,god decree masterpiece
DeedWalker,593,3,0,2017/11/23,Recommended,127.2,definitely must play love rpg genre even gm mode digital dnd experience
Frankie the Frog,133,1,0,2017/11/23,Recommended,122.6,easily good first graphic impeccable voice act story continue amaze however would nearly fun player coop play people make much entertaining lively experience 10
Althenias,245,1,0,2017/11/23,Recommended,50.0,love first feel sequel take first improve upon probably best style rpg i've ever play even well friend friends player main campain always play good guy friend play tends lean towards darker side create interesting gameplay event
Buff Baby,192,0,0,2017/11/23,Recommended,76.2,wonderful rpg craft love story enjoyable voice acting good turn base combat fun engagaing play friend take whole new level open fun possiblities enjoy style rpg divinity os2 must
Elkubo,71,0,0,2017/11/23,Recommended,98.9,think really good think first one enhance edition well polish hope also get enhanced edition
Iron Bellows Buttpug,"1,220",2,0,2017/11/23,Recommended,153.9,excellent still bug need work like lohse overall lot fun like first divinity original sin
JPΛΚ,274,2,0,2017/11/23,Recommended,43.6,first let say first turn-based rpg ever expect good right start level feel level matter actually need level want proceed thing happen gear really need find good gear order win battle battle feel challenging therefore reward actually beat feel good come strategy win countless loss experience may vary like character every character seem personality even animal seem well write first i've play narrator that's cool really paint picture character really good animation every emotion top-down rpg's graphic look good i'd like good antialiasing msaax1 enough otherwise look amazing lot's cool place discover stun vista soundtrack good let decide type music want hear make character recommend find soundtrack youtube listen can't really think con anything complain yet
/GG/ Madnuzz,385,1,0,2017/11/23,Recommended,27.3,hot diggidy damn good best real play see unique couch co-op look hour hour playability
Ez Machina,460,2,0,2017/11/23,Recommended,135.8,perfect example tactical rpg make care love genre grind actually play character every battle present challenge sweet overcome
SB | WriterV,135,1,1,2017/11/23,Recommended,56.5,possibly one brilliant rpgs play time unfortunately born late see baldur's gate glory first release time play already felt extremely date even still hold certain magic world even though do hold kind magic special moment feel like modern world absorb character enrapture think overall one game choice actually matter plus price traditonal 60 still feel like big 60 game day yeah rpgs wonderful world fun character buy
SirDread,360,1,0,2017/11/23,Recommended,52.5,best roleplay i've play year
Kromosfer,136,1,1,2017/11/23,Recommended,77.7,i've play first finish buy one little disappointment amaze epic sequel i've see entire life buy without play first recommend play
OnlineRiley,168,1,0,2017/11/23,Recommended,102.3,best i've play long time also choice think
Bartasso,312,1,0,2017/11/23,Recommended,174.7,one best write character world become second life everywhere think go back stop start co productivity i'll lose play word great combat immersive story least hundred hour
Cortnox,77,0,0,2017/11/23,Recommended,116.8,well design open world rpg deep strategic combat experience full npc joke replayability
Kroot,228,1,0,2017/11/23,Recommended,58.6,huge surprise year can't stress creative get vary challenge never felt like section impossible challenge difficult nothing eventually handle good story interest character neat premise
Tory,268,1,0,2017/11/23,Recommended,145.1,best ever play hand
Abhishek Holmes,29,1,0,2017/11/23,Recommended,246.6,masterpiece dictionary replace divinity2piece
Roronoa Zoro,653,1,0,2017/11/23,Recommended,49.7,lot hour
Farathor,258,0,0,2017/11/23,Recommended,153.4,brilliant rpg especially friend function like old-timey rpg like fallout example improved feature best thing co-op still feel like singleplayer play people mean thing feel like make world seem open restrict move everywhere party course one feature think explain would justice divinity original sin play order fully understand
PapaCristobal,136,1,0,2017/11/23,Recommended,80.9,fantastic
༺ۣۣۖۖ上༒帝ۣۣۖۖ༻,"4,718",3,0,2017/11/23,Recommended,0.3,amaze
Wolfhausen,382,1,0,2017/11/23,Recommended,165.4,easily best rpg 2017 great story ton content intuitive fun combat system great music voice act co-op campaign high replayability 10 10 would ride slave ship fort joy
Tyrannosaurus Judas,219,1,0,2017/11/23,Recommended,202.2,crpg close get real crazy good old challening fun combat system charm story lot etc yada yada bla la
Kwizatt,276,1,0,2017/11/23,Recommended,244.7,one great example game reasonably price creative great art style sound design immediately get wrap story world divinity original sin get invest story chosen hero able think anything next step adventure
TheAvatar,712,2,0,2017/11/23,Recommended,212.6,leave wish unfullfilled term love rpgs period fun ton fun actually even mroe fun play together friend splendid masterpiece
Larux,631,1,0,2017/11/23,Recommended,146.3,masterpiece freedom experience play get real close pen paper rpg also play origin character feel like real impact world add immersion
Cliff Myers,241,1,0,2017/11/23,Not Recommended,84.5,follow-up divinity original sin big stuff etc however case big well miss something nearly compelling first can't really describe one thing stand michael bay reliance explosion sigh
PewPewKitty~♡,244,3,0,2017/11/23,Recommended,299.8,like eat little giblet meat find occasionally elf rest pretty good guess
Nikoli Markovski,122,1,0,2017/11/23,Recommended,295.8,one best game ever play spent countless hour skyrim oblivion year feel like much time fan real rpgs love hand guide make hard choice effect story yes friend become foe divinity doesnt shy away make player argument fight even end 75 hour cant wait next 100 hour story get even well
MeremSolomon,95,1,0,2017/11/23,Recommended,388.9,best rpg since planescape torment
Flus,285,1,0,2017/11/23,Recommended,131.6,write around 40 hour playtime 23 accord steam 20 playing cough friend's copy much good expect go hop could hold attention i'm stick let play anything else ever think enjoy story honestly get immerse enjoy tactical turn-based combat strategy rpg lot mechanic give chance captivate story fun gameplay role-playing strive congratulation larian studio good luck get goty
Semi-Lovato,133,1,0,2017/11/23,Recommended,123.2,yup good missclicked may kill people shouldnt ok 33
Night Twister,295,4,0,2017/11/23,Recommended,202.8,one best rpg's i've play fact play 1-3 player make much good lot great dialogue choice make play make feel like action actually matter downsides bug encounter especially play cooperatively others i'd recommend
Sereri,547,1,0,2017/11/23,Recommended,117.8,constantly make go wait
Ruyan,148,2,1,2017/11/23,Recommended,142.8,great great world great story great combat
Appelkruimel,289,0,0,2017/11/23,Recommended,153.8,good
"Boink, boink",484,1,0,2017/11/23,Recommended,118.4,wonder worth money yes make short video show can't wait another larian studio https youtu o7dqqxbhvow
Grand Parzival,127,2,0,2017/11/23,Recommended,217.4,god make larian studio larian studio make god 10
meeetro,346,0,0,2017/11/23,Recommended,139.5,one great game i've ever play huge improvement first one combat strategic fun storyline enthral 10 10
[CC]StatX,214,2,0,2017/11/23,Recommended,111.5,divinity original sin solid improve upon gameplay first expand roster companion well flesh interact push forward understanding past issue prevent fully invest first iteration one remove replace agreeable time play
GuiltyMan,250,1,0,2017/11/23,Recommended,96.0,really fine tune coop rpg experience
Plaincow,130,2,0,2017/11/24,Recommended,115.4,rpg
(LB) Loaderbagadonuts,102,1,0,2017/11/24,Recommended,138.6,love like rpg turn base buy much story become divine like
Iscamion,196,1,0,2017/11/24,Recommended,244.8,beautiful lovingly make rich in-depth lore great customisation available even preset character combat system bit tricky get use feel smooth reward sometimes tricky see properly due load aoe effect use top view make easy see like rpg's buy buy it'll change mind honestly wonderful experience
Phytopathophysiology,386,1,0,2017/11/24,Recommended,122.8,one best modern crpgs
Firattinus,63,2,0,2017/11/24,Recommended,45.3,buy think usual rpg little liberty god wrong like create adventure rpg gm option also devs keep add stuff awesome campaing awesome gameplay 11 10 would buy
Curled Woofy,387,0,0,2017/11/24,Recommended,147.3,everything fire
WinterScout,202,1,0,2017/11/24,Recommended,688.5,divinity original sin first divine game try pickup really enjoy get make progress original party personal experience do offer unique way solve different quest also punish screw let get retry button unless reload save character selection origin character divinity vast variety option choose character skill want tanky mage rogue polymorph enemy chicken get make custom character choose one six origin character able pick three origin character recruit party journey along together till reach end goal set differently rpg like skyrim fallout actually get side quest companion able learn dialog bland reuse dialog change envoirment see ally enemy depend rude top another part enjoy dialog except add recently put player right direction bug 100 voice act red prince dog fort joy entity character appeal one thing make divinity shine rpgs physically kill npc want entire town fort joy residence kill origin character cause problem main story line avoid allow kill trade might grudge want loot store finally loot system extravagant allow different loot loot dungeon different play throughs base lucky charm loot table generate also completely drop npc's inventory kill make useful pickpocket good wear kill overall love do personally one favorite game release year pay 45 yes worth every cent coop amazing story side quest save long 40 hour depend go nitty gritty
Reg15,128,1,1,2017/11/24,Recommended,289.3,best 2017
Chamot,"1,595",2,0,2017/11/24,Recommended,54.8,one best game play long term co-op friend especially like rpgs good mix high player agency good writing larian's detailed setting still feel fresh even 15 year lore building beautiful soundtrack good voice act sound effect worth mention
Coquatrix,136,15,2,2017/11/24,Recommended,127.3,take first one improve everything good fight environment remove everything bore rock-paper-scissors add everything lack character backstory impact choice yep good perfect damn near
roguereaper.77,109,0,0,2017/11/24,Not Recommended,34.0,awesome sadly try learn importnant skill book find buy dont show skill tree get message charcater learn skill find sad really want skill main charcater google issue seem im one experience issue everyone find talk do month ago seem fix make issue price would hope would work issue know maybe dont reccomend make charcater custom skill diffucult dont work
Greatmar2,211,3,0,2017/11/24,Recommended,118.5,amazing spend countless hour friend many different way play main campaign os2 also come gamemaster mode make quick easy campaign editable fly master play friend additionally separate download devs make tool use ot make main campaign available u use age people time i'm sure see epic user-made campagins game labour love developer almost go bankrupt make first o still push i'm proud they've achieve
TheSilentMute,153,0,0,2017/11/24,Recommended,180.1,crash place barrel another barrel try put first barrel barrel
Holmness,309,1,0,2017/11/24,Recommended,147.4,love rpg game tell exactly go personally love
TheBorg,266,1,0,2017/11/24,Recommended,68.1,amazing definately worth purchase
Admiral,528,70,4,2017/11/24,Recommended,172.0,hugely impressive computer rpg remind u fell love genre
murek,500,1,0,2017/11/24,Recommended,263.5,close pen paper rpg get best rpg market 10 10
EightThree,483,0,0,2017/11/24,Recommended,36.8,amaze
Faith No More,"9,254",78,3,2017/11/24,Recommended,48.5,i'm big fan round base combat rpg's even hold back attention detail amazing go grab
тωт! тнυη∂єя,140,2,0,2017/11/24,Recommended,499.9,best class must turn base rpg fan improve gameplay mechanic 1st one good developer dedicate fan base best turn base life
cowcrusher,183,3,0,2017/11/24,Recommended,162.1,16 hour enough hat log write scathing review yet 160 hour later second playthrough purchase previous do write positive review listen ost happen whole misunderstanding start impulse purchase single overlooked tiny yet crucial word tactical finish turn base rpg mood another saw dos2 release almost never buy launch trailer look great metacritic boast ludicrously high score along dozen tasty blurb whole tantalize sheen anything new negative thing find time single review rant rage-quitting rage-quits rpg thought time take risk immediately entrance character creation complex intrigue opening story fight sequence engage everything seem promising hardly notice dreaded word overlook earlier however thing take dark turn bad keep get beaten beaten badly frustration mount world turn nothing help felt completely powerless rage quit amidst guilt confusion shame decide sit actually read glow review miss finally notice dread word tactical play tactical rpg never assume never would unprepared experience play tactical game like keep genre separate clearly expect play game different reason immersion others adrenaline mental stimulation relaxation storytelling etc rpg equal immersion expect play act become character build lead decision adventure customize engage world creative act tactic hand left-brained strategy detach clinical chess-like require different mindset crave play strategy combine two counter want role play experience hour try really hard like die repeatedly process officially give simply uninstall though something happen day still know mysterious reason decide launch dos2 one last time begin play mean really play time finally escape fort joy realize something get well lot well negative review well suddenly become positive one still cake-walk feeling begin change altered play style approach rpg finally sink simply run blindly battle dash wildly landscape race dialogue instead slow take nothing grant become obsess detail also redefine mean lose go fight know character survive instead use chance study enemy play react unfolds reload play fight real plan mind meant play battle upwards half dozen time get right thing click place beautiful feeling still remain criticisms big quest map design confuse unforgiving unhelpful oblique unfair word use describe simply put way easy stumble thing ready quest dialogue journal entry mislead key information frequently give order omit altogether way may red-herrings suppose freedom tackle quest multiple way work dare thing order look guidance look google find none in-game people might tout feature hold hand cheer indeed hand-holding would fine quest design keep tripping two foot map layout cluttered dense basically every pixel try kill first felt infuriatingly random start pick clue able avoid misstep lesson learn hard way nothing wrong use game balance level current ability freely wander likely survive prevent get head dos2 happy let get head key recognize limit know far audio visual design single-handedly best art-direction see detail give environment rich world feel alive way game could dream rivellon live exist lush rich unexpected way comparison rpg world feel dead like stage set populate mere mannequin every square inch dos2 simply burst life audio top notch love soundtrack work brilliantly great outside well voice absolute treat know find actor delivery infectious dialogue already good tell much really dig character way roll word around add flavor line make every one big hero low fish monger feel 100 unique seriously award best video ensemble performance regard immersion even come term tactical rpg never able feel part world rivellon character play really decision make matter story haunt game session barely remember honest yet many individual experience many moment feel hand-crafted many surprise could get away flexible mechanic really feel emotional well intellectual connection give memory frustration true also memory joy surprise amazement wonderment suspense excitement mischievousness spite many miraculous accomplishment memory thank larian arrive sternly negative review course hundred unexpected hour play morph shout praise well might one best rpg ever even tactical one question remain earth possess keep playing give thought final time felt goad continue read glow review perhaps guilt somehow miss something great maybe stubbornness since pay full price might well force enjoy darn thing possibly thing could true could draw back world rivellon could really really think cat
Pink Bean,116,1,0,2017/11/24,Recommended,103.3,simply put one best game i've ever play
Supra,202,1,0,2017/11/24,Recommended,75.0,good
RP.Duboy,561,1,0,2017/11/24,Recommended,61.8,awesome play friend first playthrough use pickpocket npcs get mad quest 10 10
Mguo,522,1,0,2017/11/24,Recommended,138.0,great single-player co-op graphic stun music surprisingly great gameplay nothing short phenomenal choice galore play friend also amazing everyone incredible amount freedom perhaps little much playthrough talk fight whoever want story great certainly good o especially fleshed-out companion background questlines gripe would seem pretty difficult complete normal complete side quest power gap level feel quite large especially towards end mean one two playthroughs much come back besides adventure companion ignore quest choice consider quality probably worth
DarkMagicianTrain,362,2,0,2017/11/24,Recommended,88.1,pretty hecking good dude
Avascar,117,2,0,2017/11/24,Recommended,209.2,what's make rpg exceed almost expecations wipe away fear engross write lovable character engage combat challenge choice great soundtrack co-op hard love every aspect surely that's difficult top note mostly talk main campaign put hour divinity original sin video design look soul asks direct question make custom character one six origin character specific dialogue unique quest generally different experience take part adventure alone npc companion personality relationship actual player go back root rpg's give ultimate freedom whoever want whatever whoever want choice matter every kill every choice change world way world real adventure voice act merchant bustling city town manage find every nook cranny fill secret mean die-hard explorer different dialogue choice hidden quest op loot completely different outcome world react behave know whether decide become traditionalist hero megalomaniac villian choice ultimately respect choice fight black white seem everyone story good bad right probably exception source king can't really perfect run choice grant many different branch choice base go back root rpgs day dungeon dragon take modernism current rpgs dose whimsical love larian twist whole show true color co-op test relationship friend must know one four adventurer divine that's cooperative yet slightly competitive add great storytelling entire experience contain load different dialogue secret choice outcome revolutionary turn-based combat i've see environmental effect fire rain poison water spend hour strategizing friend set battlefield almost every enemy weakness strength must overcome fight interest core making adapt situation geography location environment skill enemy type recently complete realize one game i'll really fond moment soon beat immediately start another run mind pay expansion level quality larian provide amazingly superb want give many spoiler full many surprise must experience unforgettable tell course perfect bug rather prevalent literally can't get achievement aside bug wish character development companion issue character actual people they're npc companion talk often specific important story scene play solo time notice presence never dialogue say shame opinion dabble much act bit lame much depth compare act entry series also mess timeline game puzzle many previous player like final bos magnificant want multiple bos phase there's also arena mode online pvp mode pretty dead seem rush campaign arena master select presets character character skill customization experience trouble find match play play arena mode pretty awful idea great execution also manage play much master mode mode that's quite literally dungeon dragon there's rather small follow custom campaign play right look seem fun combat streamlined number easy manage find good use spreadsheet long text document literally pile paper experience ultimately personal preference aside everything fantastic ost main theme rivellon character theme song aesthetic perhaps human dwarf bit ugly look storytelling dialogue choice secret combat mod support much think critique give impression ruin entire experience end feel like finish adventure mold yet mold world rivellon reacts move inner gear shift move tell countless story assure make rpg storytelling experience storytelling experience allow eye child become whoever whatever want choice matter significant way astonishing feat would easily give 10 10 simply revolutionary
Kim Jong Un,186,1,0,2017/11/24,Recommended,148.4,friend duo'd start like everyone else help people nice later think everything give exp everyone murder everyone saw quest course first run manage hit level 23 thats without kill first second island fun hell
Vam00sh,219,0,0,2017/11/24,Recommended,7.5,really original sin second one
S I L E N C E R,175,3,0,2017/11/24,Recommended,243.6,table content rating review comment link rating rate perpetual 10 10 best damn thing since slice bread gaming-wise steam curator page 10 10 modern gold standard crpgs story lore graphic optimization full voice act mechanic progression developer mod support review spiritual successor baulder's gate game make home heart long time ago reason believe deserve money complete aaa quality 45 anti-consumer monetization scheme bullsh season pas cut content micro-transactions continual update still recieves update devs larian studio year release definitive edition actual definitive-level update free everyone quality dlc great love dive deep extra content outside original soundtrack score contain 36 bonus song audiophiles song record whop 1411kbps bit rate 320kbps high quality imagine also include 36 song flac format well complete concept art production dos architecture artwork banner character creature cutscenes design environment faction fx item map nature tile unique complete design artbooks contain obviously art do lorebooks contain knowledge content underlying storyline high resolution low resolution meet need either enthusiast-grade budget device reaper's coast map glory 100 voice every line every word every quirk every character pronounce clearly speak manner intend audience correlate character's background origins irish man sound irish british woman sound british american sound american etc professional-grade voice file record professionally mixed master perfection organic living breathe novel story shall walk beauty rivellon world divinity become attach character play i've meet pass temporary scenario i'm even attach prominent enemy rival character personality many thing resonate human cannot attest thing would resonate lizard race though since i'm human moment perhaps later shall enjoy proclivity lizardry gnomery dwarvery retire organic life human return one race gosh active imagination move forward mod active modding community mod mod make use like 100 different mod already sort stuff mod-related link end review comment dare say divinity original sin far hand best 2017 vote 2017 steam award choice matter award link steam os2 mod nexus mod mod www nexusmods com enjoy review click visit steam curator page
